osmid,y,x,street_count,highway,ref,geometry
2367028099,41.73356,12.2776373,3,,,POINT (12.2776373 41.73356)
2367028100,41.7336428,12.2776888,3,,,POINT (12.2776888 41.7336428)
2367028111,41.7371037,12.2668087,3,,,POINT (12.2668087 41.7371037)
2367028113,41.7371848,12.2668613,3,,,POINT (12.2668613 41.7371848)
2367028114,41.7371904,12.2665475,3,,,POINT (12.2665475 41.7371904)
2367028115,41.7372744,12.2665941,3,,,POINT (12.2665941 41.7372744)
2367160468,41.7194462,12.4556379,1,,,POINT (12.4556379 41.7194462)
2367160469,41.7196151,12.4495114,3,,,POINT (12.4495114 41.7196151)
2367160474,41.7457283,12.4355984,1,,,POINT (12.4355984 41.7457283)
2367380373,41.8621852,12.5591169,3,,,POINT (12.5591169 41.8621852)
2367380374,41.8622584,12.5591644,3,,,POINT (12.5591644 41.8622584)
2367380416,41.8644323,12.5527977,3,,,POINT (12.5527977 41.8644323)
2367380417,41.8644566,12.552741,3,,,POINT (12.552741 41.8644566)
2367380453,41.9003618,12.4421605,1,,,POINT (12.4421605 41.9003618)
2368216828,41.8303249,12.5159264,3,,,POINT (12.5159264 41.8303249)
2368216831,41.8303422,12.5157647,3,,,POINT (12.5157647 41.8303422)
2368216837,41.8305655,12.5161972,1,,,POINT (12.5161972 41.8305655)
2368216851,41.8307932,12.5159883,1,,,POINT (12.5159883 41.8307932)
2368216941,41.8343789,12.5153125,1,,,POINT (12.5153125 41.8343789)
2368216944,41.8343889,12.5158175,3,,,POINT (12.5158175 41.8343889)
2368279796,41.8086738,12.4498077,3,,,POINT (12.4498077 41.8086738)
2368279798,41.809746,12.4470245,3,,,POINT (12.4470245 41.809746)
2368279799,41.8097914,12.4469481,3,,,POINT (12.4469481 41.8097914)
2368279814,41.8199219,12.4563513,3,,,POINT (12.4563513 41.8199219)
2368279831,41.8202975,12.4559057,2,,,POINT (12.4559057 41.8202975)
2368279839,41.8203568,12.4560154,2,,,POINT (12.4560154 41.8203568)
2368279842,41.8248104,12.5050142,3,,,POINT (12.5050142 41.8248104)
2368279849,41.8266726,12.5054266,3,,,POINT (12.5054266 41.8266726)
2368279870,41.8319784,12.4916655,3,,,POINT (12.4916655 41.8319784)
2368279871,41.8319807,12.4915306,3,,,POINT (12.4915306 41.8319807)
2368279874,41.8337248,12.4966632,3,,,POINT (12.4966632 41.8337248)
2368279877,41.8338383,12.4966535,3,,,POINT (12.4966535 41.8338383)
2382134529,41.9456999,12.4762003,1,,,POINT (12.4762003 41.9456999)
2382134532,41.9466324,12.4758189,1,,,POINT (12.4758189 41.9466324)
2382134533,41.9467727,12.4764134,4,,,POINT (12.4764134 41.9467727)
2382134534,41.9468562,12.4767671,1,,,POINT (12.4767671 41.9468562)
2382134536,41.9483133,12.477767,3,,,POINT (12.477767 41.9483133)
2382679085,41.8911085,12.5270062,4,,,POINT (12.5270062 41.8911085)
2384689793,41.9287508,12.5176192,3,,,POINT (12.5176192 41.9287508)
2386440475,41.8315131,12.4368349,1,,,POINT (12.4368349 41.8315131)
2386440484,41.8327141,12.4392822,1,,,POINT (12.4392822 41.8327141)
2386440488,41.8330408,12.4434359,1,,,POINT (12.4434359 41.8330408)
2386440492,41.8333096,12.4408568,3,,,POINT (12.4408568 41.8333096)
2386440503,41.8345255,12.4310574,3,,,POINT (12.4310574 41.8345255)
2386440511,41.8454727,12.4254596,3,,,POINT (12.4254596 41.8454727)
2386440513,41.8455625,12.4277506,1,,,POINT (12.4277506 41.8455625)
2386440515,41.8458225,12.4251171,3,,,POINT (12.4251171 41.8458225)
2386440558,41.847855,12.4286621,1,,,POINT (12.4286621 41.847855)
2390147882,41.7932081,12.3316469,4,,,POINT (12.3316469 41.7932081)
2390147884,41.854276,12.4150259,4,,,POINT (12.4150259 41.854276)
2390147893,41.9980493,12.3891055,4,,,POINT (12.3891055 41.9980493)
2390153653,41.8466927,12.4731782,4,,,POINT (12.4731782 41.8466927)
2390153655,41.870471,12.4798507,3,,,POINT (12.4798507 41.870471)
2390153661,41.8966004,12.4821394,4,,,POINT (12.4821394 41.8966004)
2390153679,41.9245576,12.5158946,4,,,POINT (12.5158946 41.9245576)
2390153680,41.9342112,12.4676881,4,,,POINT (12.4676881 41.9342112)
2390153681,41.9345032,12.4673758,4,,,POINT (12.4673758 41.9345032)
2390153682,41.93529,12.4962016,4,,,POINT (12.4962016 41.93529)
2390153683,41.9434003,12.4697372,4,,,POINT (12.4697372 41.9434003)
2390153684,41.947897,12.4698841,4,,,POINT (12.4698841 41.947897)
2390161049,41.840644,12.4541053,4,,,POINT (12.4541053 41.840644)
2390161055,41.9143161,12.4696675,4,,,POINT (12.4696675 41.9143161)
2390162719,41.8564009,12.4587801,4,,,POINT (12.4587801 41.8564009)
2390164823,41.8613803,12.463463,4,,,POINT (12.463463 41.8613803)
2390164825,41.8729555,12.458195,4,,,POINT (12.458195 41.8729555)
2390164829,41.9478851,12.4697159,4,,,POINT (12.4697159 41.9478851)
2390164830,41.9502137,12.4687542,4,,,POINT (12.4687542 41.9502137)
2390164831,41.9754082,12.4974061,4,,,POINT (12.4974061 41.9754082)
2390164832,41.9754783,12.4974121,4,,,POINT (12.4974121 41.9754783)
2390195295,41.8504765,12.5492533,4,,,POINT (12.5492533 41.8504765)
2390195330,42.0137075,12.5215503,5,,,POINT (12.5215503 42.0137075)
2390195334,42.014412,12.527263,5,,,POINT (12.527263 42.014412)
2390199487,41.917204,12.5273185,3,,,POINT (12.5273185 41.917204)
2390199493,42.0026376,12.5175931,5,,,POINT (12.5175931 42.0026376)
2390204105,41.94904,12.5806516,4,,,POINT (12.5806516 41.94904)
2393648890,41.8399051,12.4566475,3,,,POINT (12.4566475 41.8399051)
2396187251,41.9701723,12.5575348,1,,,POINT (12.5575348 41.9701723)
2396219251,41.9785274,12.5671284,1,,,POINT (12.5671284 41.9785274)
2396219531,41.9849886,12.5518736,3,,,POINT (12.5518736 41.9849886)
2396219540,41.9850253,12.5514558,3,,,POINT (12.5514558 41.9850253)
2399017909,41.7954762,12.4037871,1,,,POINT (12.4037871 41.7954762)
2399657353,41.7252962,12.2956452,3,,,POINT (12.2956452 41.7252962)
2399657354,41.7253476,12.2957817,3,,,POINT (12.2957817 41.7253476)
2399657359,41.73727,12.2663175,3,,,POINT (12.2663175 41.73727)
2399657360,41.737348,12.2663615,3,,,POINT (12.2663615 41.737348)
2399657363,41.739374,12.2579692,1,,,POINT (12.2579692 41.739374)
2400144782,41.9085731,12.5251894,3,crossing,,POINT (12.5251894 41.9085731)
2400197242,41.8275586,12.4649054,3,,,POINT (12.4649054 41.8275586)
2405012516,41.8399776,12.4567132,3,,,POINT (12.4567132 41.8399776)
2405012524,41.8406505,12.4576924,1,,,POINT (12.4576924 41.8406505)
2405012528,41.8408764,12.4552924,1,,,POINT (12.4552924 41.8408764)
2405012565,41.84446,12.4613366,3,,,POINT (12.4613366 41.84446)
2405012589,41.8451326,12.4601363,3,,,POINT (12.4601363 41.8451326)
2405012675,41.8491394,12.4649877,1,,,POINT (12.4649877 41.8491394)
2405012724,41.8564202,12.4599449,1,,,POINT (12.4599449 41.8564202)
2405565871,41.8904884,12.4943128,4,,,POINT (12.4943128 41.8904884)
2406909764,41.7088238,12.5778369,3,,,POINT (12.5778369 41.7088238)
2407423134,41.8776179,12.4758243,2,crossing,,POINT (12.4758243 41.8776179)
2407423140,41.8775688,12.4763114,2,,,POINT (12.4763114 41.8775688)
2407423143,41.8778646,12.4756495,2,,,POINT (12.4756495 41.8778646)
2407423145,41.8785289,12.4788,3,,,POINT (12.4788 41.8785289)
2407423149,41.8786261,12.478995,3,crossing,,POINT (12.478995 41.8786261)
2407423150,41.8794177,12.4718208,2,,,POINT (12.4718208 41.8794177)
2407423154,41.8796109,12.4716716,2,,,POINT (12.4716716 41.8796109)
2407684717,41.9048028,12.5405053,1,,,POINT (12.5405053 41.9048028)
2407779207,41.8206057,12.4637407,3,,,POINT (12.4637407 41.8206057)
2407802346,41.8646362,12.4448085,1,,,POINT (12.4448085 41.8646362)
2407929979,41.8834327,12.5655225,3,,,POINT (12.5655225 41.8834327)
2407929983,41.8834396,12.5653056,3,,,POINT (12.5653056 41.8834396)
2407929985,41.8916885,12.5617283,1,,,POINT (12.5617283 41.8916885)
2408768859,41.8657724,12.5917578,1,,,POINT (12.5917578 41.8657724)
2410466638,41.9287699,12.5161378,3,,,POINT (12.5161378 41.9287699)
2410466642,41.9288271,12.5159798,3,,,POINT (12.5159798 41.9288271)
2410874772,41.7399769,12.2711296,4,,,POINT (12.2711296 41.7399769)
2410874778,41.9317808,12.5515814,3,,,POINT (12.5515814 41.9317808)
2410874780,41.9329286,12.5526777,3,,,POINT (12.5526777 41.9329286)
2410874797,41.9350105,12.5538024,1,,,POINT (12.5538024 41.9350105)
2410874798,41.9366001,12.5565247,1,,,POINT (12.5565247 41.9366001)
2410874800,41.9367038,12.5568894,3,,,POINT (12.5568894 41.9367038)
2411964900,41.89382,12.4895404,1,,,POINT (12.4895404 41.89382)
2412186577,41.7665896,12.3584399,3,,,POINT (12.3584399 41.7665896)
2412186582,41.7666595,12.3581076,3,,,POINT (12.3581076 41.7666595)
2412186586,41.7667393,12.3583392,3,,,POINT (12.3583392 41.7667393)
2412186588,41.7670904,12.3598555,3,,,POINT (12.3598555 41.7670904)
2412186590,41.767156,12.3600411,3,,,POINT (12.3600411 41.767156)
2412186593,41.7672187,12.3597773,4,,,POINT (12.3597773 41.7672187)
2412186594,41.7672844,12.3599739,3,,,POINT (12.3599739 41.7672844)
2412186614,41.7805508,12.3813846,3,,,POINT (12.3813846 41.7805508)
2412186618,41.780656,12.381267,3,,,POINT (12.381267 41.780656)
2412186619,41.781671,12.3827292,3,,,POINT (12.3827292 41.781671)
2412186622,41.7817107,12.3825482,3,,,POINT (12.3825482 41.7817107)
2412186627,41.7861988,12.3951733,3,,,POINT (12.3951733 41.7861988)
2413508590,41.9983891,12.4475387,1,,,POINT (12.4475387 41.9983891)
2413508593,42.0003141,12.464596,1,,,POINT (12.464596 42.0003141)
2413508606,42.0012338,12.4577538,3,,,POINT (12.4577538 42.0012338)
2413508610,42.0014504,12.457606,3,,,POINT (12.457606 42.0014504)
2413508624,42.0019314,12.4541706,1,,,POINT (12.4541706 42.0019314)
2413508628,42.0020554,12.4523363,3,,,POINT (12.4523363 42.0020554)
2413508635,42.0023973,12.4506417,1,,,POINT (12.4506417 42.0023973)
2413508701,42.0051945,12.4519266,1,,,POINT (12.4519266 42.0051945)
2420554501,41.8798508,12.4970128,1,,,POINT (12.4970128 41.8798508)
2423456003,41.8541195,12.5928543,3,,,POINT (12.5928543 41.8541195)
2423456006,41.8541337,12.5929855,3,,,POINT (12.5929855 41.8541337)
2426829888,41.8522592,12.5267191,3,,,POINT (12.5267191 41.8522592)
2426829891,41.8522956,12.5270133,3,,,POINT (12.5270133 41.8522956)
2427012512,41.9020232,12.5717416,2,,,POINT (12.5717416 41.9020232)
2427012526,41.9095299,12.5668876,3,,,POINT (12.5668876 41.9095299)
2427226825,41.9219011,12.3727113,3,,,POINT (12.3727113 41.9219011)
2427226826,41.923181,12.3730062,1,,,POINT (12.3730062 41.923181)
2427232796,42.0145096,12.3745696,2,,,POINT (12.3745696 42.0145096)
2427232808,42.014647,12.3740672,1,,,POINT (12.3740672 42.014647)
2427280880,42.0102738,12.3670935,3,,,POINT (12.3670935 42.0102738)
2427280915,42.0109305,12.3667677,3,,,POINT (12.3667677 42.0109305)
2427280926,42.0132077,12.3627827,2,,,POINT (12.3627827 42.0132077)
2427280927,42.0132248,12.3630178,2,,,POINT (12.3630178 42.0132248)
2428140806,41.8363221,12.5010293,3,,,POINT (12.5010293 41.8363221)
2428140807,41.8363228,12.5011385,3,,,POINT (12.5011385 41.8363228)
2428140821,41.8364288,12.5011168,3,,,POINT (12.5011168 41.8364288)
2429953404,41.8700202,12.6431713,1,,,POINT (12.6431713 41.8700202)
2429953408,41.8702556,12.6429092,3,,,POINT (12.6429092 41.8702556)
2429953410,41.8703257,12.6430329,3,,,POINT (12.6430329 41.8703257)
2429953413,41.8707361,12.642374,3,,,POINT (12.642374 41.8707361)
2429953414,41.8708114,12.6424825,3,,,POINT (12.6424825 41.8708114)
2429953437,41.87283,12.642363,1,,,POINT (12.642363 41.87283)
2429953445,41.8781169,12.6758598,3,,,POINT (12.6758598 41.8781169)
2429953446,41.878459,12.676172,3,,,POINT (12.676172 41.878459)
2429953509,41.8914074,12.6718195,1,,,POINT (12.6718195 41.8914074)
2429953524,41.8917706,12.6714914,3,,,POINT (12.6714914 41.8917706)
2429953527,41.8919124,12.6717956,3,,,POINT (12.6717956 41.8919124)
2429953544,41.895463,12.6785812,1,,,POINT (12.6785812 41.895463)
2429953545,41.8955125,12.6786333,1,,,POINT (12.6786333 41.8955125)
2429953716,41.8983001,12.6726136,1,,,POINT (12.6726136 41.8983001)
2430127953,41.7340495,12.3705901,1,,,POINT (12.3705901 41.7340495)
2430128147,41.7497347,12.3763819,3,,,POINT (12.3763819 41.7497347)
2431269188,41.9316676,12.4750647,1,,,POINT (12.4750647 41.9316676)
2431269201,41.9308021,12.4746851,3,,,POINT (12.4746851 41.9308021)
2432301714,41.8038916,12.5808017,3,,,POINT (12.5808017 41.8038916)
2432977960,41.8760134,12.4160839,1,,,POINT (12.4160839 41.8760134)
2432977968,41.8803859,12.4194216,1,,,POINT (12.4194216 41.8803859)
2432977972,41.8817457,12.4189351,1,,,POINT (12.4189351 41.8817457)
2433007345,41.8564235,12.4141499,4,,,POINT (12.4141499 41.8564235)
2433007364,41.8566546,12.4140165,3,,,POINT (12.4140165 41.8566546)
2433007424,41.8697587,12.408444,1,,,POINT (12.408444 41.8697587)
2434303905,41.8716401,12.4675164,3,,,POINT (12.4675164 41.8716401)
2435085691,41.9454846,12.4709206,3,,,POINT (12.4709206 41.9454846)
2435085753,41.9493459,12.467624,3,,,POINT (12.467624 41.9493459)
2435085756,41.9494459,12.4676641,3,,,POINT (12.4676641 41.9494459)
2435214591,41.928103,12.4672085,3,,,POINT (12.4672085 41.928103)
2435337591,41.92828,12.5228323,3,,,POINT (12.5228323 41.92828)
2435337592,41.9312873,12.5219485,1,,,POINT (12.5219485 41.9312873)
2436665965,41.6951456,12.5233457,3,,,POINT (12.5233457 41.6951456)
2436665974,41.6953187,12.5235919,3,,,POINT (12.5235919 41.6953187)
2436665982,41.6954548,12.5237907,3,,,POINT (12.5237907 41.6954548)
2436666014,41.7148303,12.5746022,3,,,POINT (12.5746022 41.7148303)
2436876696,41.8462118,12.4357974,3,,,POINT (12.4357974 41.8462118)
2436876698,41.8462159,12.4358875,3,,,POINT (12.4358875 41.8462159)
2437621170,41.9087387,12.5182709,1,,,POINT (12.5182709 41.9087387)
2437621181,41.9094436,12.5188718,3,,,POINT (12.5188718 41.9094436)
2437621188,41.9096533,12.518061,1,,,POINT (12.518061 41.9096533)
2437621193,41.9103405,12.5175292,3,,,POINT (12.5175292 41.9103405)
2439166373,41.7758056,12.3366451,3,,,POINT (12.3366451 41.7758056)
2439166375,41.7758331,12.3383084,3,,,POINT (12.3383084 41.7758331)
2441225718,41.8272278,12.5831155,1,,,POINT (12.5831155 41.8272278)
2441225725,41.829097,12.5831164,1,,,POINT (12.5831164 41.829097)
2441225729,41.8313442,12.586071,3,,,POINT (12.586071 41.8313442)
2441225759,41.8323601,12.5849922,1,,,POINT (12.5849922 41.8323601)
2442515784,41.8691909,12.5303016,3,,,POINT (12.5303016 41.8691909)
2445853304,41.9053727,12.4435005,3,,,POINT (12.4435005 41.9053727)
2445853306,41.9056012,12.4429214,1,,,POINT (12.4429214 41.9056012)
2446054854,42.0101166,12.2940503,1,,,POINT (12.2940503 42.0101166)
2447462862,41.8673946,12.4479674,3,,,POINT (12.4479674 41.8673946)
2447462883,41.8741458,12.4640799,1,,,POINT (12.4640799 41.8741458)
2447462890,41.8751219,12.4350974,3,,,POINT (12.4350974 41.8751219)
2449176307,41.774562,12.4386315,3,,,POINT (12.4386315 41.774562)
2449176308,41.7746631,12.4387279,3,,,POINT (12.4387279 41.7746631)
2449176309,41.7752108,12.4375936,3,,,POINT (12.4375936 41.7752108)
2449176314,41.7771614,12.4395998,1,,,POINT (12.4395998 41.7771614)
2449200565,41.778023,12.437328,1,,,POINT (12.437328 41.778023)
2450357099,41.7799185,12.4372554,2,,,POINT (12.4372554 41.7799185)
2450357103,41.782122,12.4345302,1,,,POINT (12.4345302 41.782122)
2450357153,41.7887487,12.4748591,3,,,POINT (12.4748591 41.7887487)
2450357206,41.7904721,12.47149,2,,,POINT (12.47149 41.7904721)
2450523023,41.7916934,12.4695762,3,,,POINT (12.4695762 41.7916934)
2450523025,41.7918926,12.4696882,3,,,POINT (12.4696882 41.7918926)
2450530679,41.7856947,12.4761142,3,,,POINT (12.4761142 41.7856947)
2450607736,41.8338699,12.6302989,1,turning_circle,,POINT (12.6302989 41.8338699)
2450607740,41.8357992,12.629769,3,,,POINT (12.629769 41.8357992)
2450607741,41.8364474,12.6290421,3,,,POINT (12.6290421 41.8364474)
2450607742,41.8369804,12.6284364,3,,,POINT (12.6284364 41.8369804)
2451167970,41.7920059,12.456727,1,,,POINT (12.456727 41.7920059)
2451502534,41.737968,12.33162,1,,,POINT (12.33162 41.737968)
2451502543,41.8765493,12.637398,1,,,POINT (12.637398 41.8765493)
2452262140,41.7292792,12.3466232,3,,,POINT (12.3466232 41.7292792)
2452262147,41.7299512,12.3457994,3,,,POINT (12.3457994 41.7299512)
2455920691,41.9267163,12.3798841,3,,,POINT (12.3798841 41.9267163)
2456683024,41.930989,12.5111028,3,,,POINT (12.5111028 41.930989)
2456683030,41.9310226,12.5110487,3,,,POINT (12.5110487 41.9310226)
2456683035,41.9310851,12.5111956,3,,,POINT (12.5111956 41.9310851)
2456683040,41.9311218,12.5111573,3,,,POINT (12.5111573 41.9311218)
2457188944,41.9068055,12.5675148,3,,,POINT (12.5675148 41.9068055)
2457189201,41.914955,12.5657577,1,,,POINT (12.5657577 41.914955)
2457210405,41.9184697,12.5743265,3,,,POINT (12.5743265 41.9184697)
2458408592,41.8924874,12.5509238,3,,,POINT (12.5509238 41.8924874)
2458408593,41.8925181,12.5511156,3,,,POINT (12.5511156 41.8925181)
2458408596,41.8925886,12.5497609,3,,,POINT (12.5497609 41.8925886)
2458408599,41.8928465,12.5494593,3,,,POINT (12.5494593 41.8928465)
2460277438,41.930407,12.3986415,1,,,POINT (12.3986415 41.930407)
2460277447,41.9307198,12.3980801,1,,,POINT (12.3980801 41.9307198)
2460989892,41.9275064,12.359704,3,,,POINT (12.359704 41.9275064)
2460989895,41.9276874,12.3597753,3,,,POINT (12.3597753 41.9276874)
2460989908,41.942384,12.3817366,1,,,POINT (12.3817366 41.942384)
2472283179,41.8659989,12.5417721,3,,,POINT (12.5417721 41.8659989)
2472834509,41.8142865,12.469816,3,,,POINT (12.469816 41.8142865)
2472834525,41.8144818,12.4699623,3,,,POINT (12.4699623 41.8144818)
2472972150,41.8673343,12.4794758,3,,,POINT (12.4794758 41.8673343)
2472972162,41.8674605,12.4792206,3,,,POINT (12.4792206 41.8674605)
2474602483,41.8647386,12.5395447,3,,,POINT (12.5395447 41.8647386)
2475466915,41.9364682,12.612054,3,,,POINT (12.612054 41.9364682)
2475466919,41.9365185,12.6122306,3,,,POINT (12.6122306 41.9365185)
2475466926,41.936649,12.6031617,3,,,POINT (12.6031617 41.936649)
2475466932,41.9367188,12.6120134,3,,,POINT (12.6120134 41.9367188)
2475466936,41.9367343,12.6030286,3,,,POINT (12.6030286 41.9367343)
2475466945,41.9368573,12.6035153,3,,,POINT (12.6035153 41.9368573)
2475466949,41.9368711,12.6037998,3,,,POINT (12.6037998 41.9368711)
2475466954,41.937012,12.6035394,3,,,POINT (12.6035394 41.937012)
2475466956,41.9370488,12.6034918,3,,,POINT (12.6034918 41.9370488)
2475466957,41.9370645,12.6033165,3,,,POINT (12.6033165 41.9370645)
2475466963,41.9372312,12.6034324,3,,,POINT (12.6034324 41.9372312)
2475466974,41.9379069,12.6214836,3,,,POINT (12.6214836 41.9379069)
2475466997,41.9387608,12.6272268,3,,,POINT (12.6272268 41.9387608)
2475477478,41.9335766,12.6035339,3,,,POINT (12.6035339 41.9335766)
2475477481,41.9337712,12.6038724,3,,,POINT (12.6038724 41.9337712)
2475477492,41.9358862,12.6142822,3,,,POINT (12.6142822 41.9358862)
2475477495,41.9360616,12.6136289,3,,,POINT (12.6136289 41.9360616)
2475477505,41.9363307,12.6146478,3,,,POINT (12.6146478 41.9363307)
2475477507,41.9365556,12.6119195,3,,,POINT (12.6119195 41.9365556)
2475477508,41.9366666,12.6122413,3,,,POINT (12.6122413 41.9366666)
2475477509,41.939105,12.6155535,1,,,POINT (12.6155535 41.939105)
2476411069,41.9540473,12.5574221,3,,,POINT (12.5574221 41.9540473)
2476411072,41.9540743,12.5570708,3,,,POINT (12.5570708 41.9540743)
2479563317,41.8086176,12.334027,3,,,POINT (12.334027 41.8086176)
2479563323,41.8087499,12.3343116,3,,,POINT (12.3343116 41.8087499)
2479563328,41.8087762,12.3338534,3,,,POINT (12.3338534 41.8087762)
2479563332,41.8089266,12.3341652,3,,,POINT (12.3341652 41.8089266)
2479563338,41.8090916,12.3335373,3,,,POINT (12.3335373 41.8090916)
2479563353,41.8092557,12.3338786,3,,,POINT (12.3338786 41.8092557)
2479563362,41.8092957,12.3333475,3,,,POINT (12.3333475 41.8092957)
2479563375,41.8094495,12.3337075,4,,,POINT (12.3337075 41.8094495)
2479563409,41.8097406,12.33298,3,,,POINT (12.33298 41.8097406)
2479563435,41.8098813,12.3333349,3,,,POINT (12.3333349 41.8098813)
2479563464,41.8099234,12.3328282,3,,,POINT (12.3328282 41.8099234)
2479563533,41.8100803,12.333141,3,,,POINT (12.333141 41.8100803)
2479563539,41.8101327,12.3335398,3,,,POINT (12.3335398 41.8101327)
2479580763,41.8168646,12.351115,1,,,POINT (12.351115 41.8168646)
2483350097,41.7895547,12.3954051,1,,,POINT (12.3954051 41.7895547)
2483350120,41.7904171,12.3975102,3,,,POINT (12.3975102 41.7904171)
2484482588,41.7555275,12.3070905,3,,,POINT (12.3070905 41.7555275)
2484482589,41.7555423,12.3071863,3,,,POINT (12.3071863 41.7555423)
2485813892,42.0059752,12.4925362,3,,,POINT (12.4925362 42.0059752)
2485817591,42.0127824,12.5197237,3,,,POINT (12.5197237 42.0127824)
2485817601,42.014476,12.5197248,1,,,POINT (12.5197248 42.014476)
2489962564,41.7279088,12.3579271,1,,,POINT (12.3579271 41.7279088)
2491753888,41.8533354,12.4316194,1,,,POINT (12.4316194 41.8533354)
2495530070,41.9316256,12.5132818,3,crossing,,POINT (12.5132818 41.9316256)
2495530106,41.9316778,12.5128981,3,crossing,,POINT (12.5128981 41.9316778)
2495530146,41.931715,12.5132145,3,,,POINT (12.5132145 41.931715)
2495673660,41.89088,12.6516742,3,,,POINT (12.6516742 41.89088)
2495673662,41.8909125,12.6509541,3,,,POINT (12.6509541 41.8909125)
2495673665,41.8917153,12.6519369,3,,,POINT (12.6519369 41.8917153)
2498889547,41.9903439,12.5043209,3,,,POINT (12.5043209 41.9903439)
2498889549,41.990358,12.5045878,3,,,POINT (12.5045878 41.990358)
2498889561,41.990453,12.5043964,3,,,POINT (12.5043964 41.990453)
2498901278,41.9756246,12.5153355,3,,,POINT (12.5153355 41.9756246)
2498901280,41.975651,12.5153856,3,,,POINT (12.5153856 41.975651)
2498901289,41.9757147,12.5154068,3,,,POINT (12.5154068 41.9757147)
2498901296,41.9757432,12.5155373,3,,,POINT (12.5155373 41.9757432)
2498914014,41.9032188,12.5709329,3,,,POINT (12.5709329 41.9032188)
2498914018,41.9032954,12.5712996,3,,,POINT (12.5712996 41.9032954)
