osmid,y,x,node_id
65282347,37.73375,-122.495416,128
65282353,37.7321324,-122.4938307,129
65282365,37.7375715,-122.4072528,130
65282369,37.7357844,-122.408838,131
65282382,37.8066603,-122.4753016,132
65282387,37.8063379,-122.4754212,133
65282392,37.8063224,-122.4747347,134
65282414,37.8069934,-122.4743306,135
65282415,37.8072131,-122.4738858,136
65282467,37.7739075,-122.4060675,137
65282474,37.7743967,-122.4049008,138
65282506,37.7748326,-122.4054471,139
65282559,37.7763807,-122.4043362,140
65282565,37.7499176,-122.4220731,141
65282707,37.7368462,-122.4088531,142
65282779,37.7807911,-122.399635,143
65282840,37.7181861,-122.3979855,144
65282848,37.7168264,-122.3981949,145
65282876,37.7315777,-122.4365434,146
65282949,37.7340042,-122.4307097,147
65282954,37.7325415,-122.4344721,148
65282960,37.7336215,-122.4311378,149
65283028,37.743904,-122.436591,150
65283094,37.7345445,-122.4326633,151
65283131,37.7142281,-122.4715158,152
65283145,37.7127383,-122.4698369,153
65283366,37.751285,-122.392499,154
65283375,37.7516609,-122.3920194,155
65283381,37.7505284,-122.3920742,156
65283387,37.7707844,-122.387792,157
65283442,37.7933396,-122.4503458,158
65283457,37.7936516,-122.4503161,159
65283475,37.7562539,-122.3924632,160
65283492,37.7533476,-122.3922441,161
65283505,37.7537182,-122.3927828,162
65283514,37.7526646,-122.3906908,163
65283528,37.7558297,-122.3919907,164
65283592,37.7663056,-122.394533,165
65283619,37.7633265,-122.3930806,166
65283620,37.7627923,-122.3929587,167
65283638,37.7640696,-122.393181,168
65283647,37.7606346,-122.3925696,169
65283717,37.7690186,-122.406891,170
65283737,37.7713009,-122.408536,171
65283764,37.7703545,-122.4097443,172
65283845,37.7189831,-122.3997663,173
65283873,37.7188433,-122.3989424,174
65283891,37.802174,-122.4546,175
65283914,37.7448578,-122.4050938,176
65283935,37.7474869,-122.4035955,177
65283938,37.7479122,-122.4036361,178
65283986,37.7332119,-122.4937514,179
65283993,37.7338956,-122.4924805,180
65284000,37.7321258,-122.4936753,181
65284015,37.7696352,-122.415725,182
65284149,37.7177066,-122.3996997,183
65284190,37.7965605,-122.4558876,184
65284291,37.8073076,-122.4741623,185
65284336,37.798255,-122.4651976,186
65284362,37.8008617,-122.4627791,187
65284365,37.8014231,-122.4637634,188
65284380,37.7993847,-122.4662955,189
65284433,37.733783,-122.4316382,190
65284563,37.7606795,-122.3856102,191
65284587,37.7265186,-122.4458575,192
65284600,37.7249139,-122.4472587,193
65284619,37.723033,-122.4490227,194
65284635,37.7211225,-122.4477848,195
65284661,37.7249815,-122.446572,196
65284677,37.7464093,-122.4047495,197
65284691,37.7484849,-122.4046139,198
65284708,37.7488295,-122.4063861,199
65284716,37.7143576,-122.4511848,200
65284748,37.7118203,-122.4552202,201
65284828,37.7127152,-122.4706332,202
65284849,37.7125409,-122.4711665,203
65284851,37.7129786,-122.4712324,204
65284868,37.712818,-122.4709658,205
65284937,37.7334131,-122.4123347,206
65284950,37.7795605,-122.398188,207
65284974,37.7755395,-122.4260983,208
65284986,37.7163953,-122.4103679,209
65284996,37.7641086,-122.4965288,210
65285008,37.7627407,-122.4959747,211
65285017,37.7636032,-122.4954216,212
65285050,37.7481295,-122.40355,213
65285109,37.7812848,-122.4221964,214
65285133,37.7498571,-122.4056448,215
65285239,37.7867713,-122.392077,216
65285329,37.7311779,-122.4039966,217
65285332,37.7312558,-122.4041026,218
65285341,37.80448,-122.4482985,219
65285343,37.8047335,-122.4483822,220
65285380,37.7102548,-122.4570085,221
65285464,37.732235,-122.4189679,222
65285599,37.7266031,-122.4024825,223
65285622,37.7776755,-122.3958241,224
65285626,37.7451801,-122.4042207,225
65285635,37.7457071,-122.4039108,226
65285648,37.7952503,-122.4613692,227
65285650,37.7955305,-122.4616682,228
65285688,37.7783974,-122.4489038,229
65285714,37.7352905,-122.3982055,230
65285808,37.776113,-122.405095,231
65285848,37.7720567,-122.4066189,232
65285870,37.7197849,-122.4756869,233
65285879,37.804193,-122.4268264,234
65285911,37.7355192,-122.409733,235
65286004,37.7249698,-122.4015643,236
65286126,37.7754644,-122.4063783,237
65286148,37.7738722,-122.4075026,238
65286153,37.7731673,-122.4077924,239
65286177,37.7469048,-122.4478935,240
65286184,37.7468686,-122.4471234,241
65286187,37.7467627,-122.4466703,242
65286228,37.785974,-122.3910204,243
65286236,37.7850964,-122.3930942,244
65286336,37.7862969,-122.3957794,245
65286435,37.7617853,-122.405894,246
65286507,37.7632954,-122.3936734,247
65286515,37.7628271,-122.3923685,248
65286547,37.7326292,-122.4604378,249
65286605,37.7531466,-122.392734,250
65286610,37.7519531,-122.3926171,251
65286623,37.7982284,-122.4551228,252
65286673,37.7481275,-122.4662965,253
65286791,37.750168,-122.463316,254
65286796,37.7926788,-122.478685,255
65286797,37.7929505,-122.4787623,256
65286844,37.7297331,-122.4405741,257
65286864,37.7737039,-122.408464,258
65286961,37.7230424,-122.4471702,259
65286973,37.721364,-122.4484412,260
65286986,37.7188384,-122.4485358,261
65286991,37.7083175,-122.4200941,262
65286997,37.712534,-122.4713401,263
65287033,37.7141768,-122.4716883,264
65287063,37.7366761,-122.386662,265
65287111,37.784551,-122.4228563,266
65287128,37.7854292,-122.424719,267
65287147,37.7254078,-122.436619,268
65287176,37.7747148,-122.4030808,269
65287179,37.7745433,-122.4032974,270
65287191,37.7363057,-122.3858485,271
65287193,37.7363111,-122.3863103,272
65287201,37.7797961,-122.4151521,273
65287204,37.7795846,-122.4168136,274
65287209,37.7789593,-122.4217245,275
65287213,37.7785401,-122.4250171,276
65287216,37.7783324,-122.426662,277
65287225,37.7779342,-122.4298027,278
65287229,37.7778174,-122.4307243,279
65287232,37.7777074,-122.4315916,280
65287243,37.776872,-122.4381475,281
65287245,37.7766536,-122.4398652,282
65287251,37.7764448,-122.4415072,283
65287254,37.7762357,-122.4431449,284
65287260,37.7760252,-122.4447938,285
65287261,37.7758035,-122.4465376,286
65287262,37.7756853,-122.4474655,287
65287265,37.7756008,-122.4481262,288
65287273,37.7755051,-122.4488751,289
65287277,37.775396,-122.4497281,290
65287280,37.7751857,-122.4513731,291
65287285,37.7749872,-122.4529258,292
65287287,37.774764,-122.454668,293
65287288,37.7746873,-122.4552749,294
65287290,37.7745557,-122.4563068,295
65287298,37.7742984,-122.4583894,296
65287319,37.7734035,-122.4658983,297
65287324,37.7733056,-122.468049,298
65287329,37.7731629,-122.4712572,299
65287332,37.7731354,-122.471854,300
65287336,37.7731138,-122.4723243,301
65287347,37.7728643,-122.4777813,302
65287349,37.7728153,-122.4788519,303
65287356,37.7726691,-122.4820656,304
65287360,37.7725724,-122.4842075,305
65287366,37.7724761,-122.486349,306
65287373,37.7723294,-122.489565,307
65287402,37.7716943,-122.5034885,308
65287415,37.7714001,-122.5099152,309
65287418,37.7713175,-122.5109827,310
65287440,37.7466155,-122.4495208,311
65287442,37.7468467,-122.4498627,312
65287456,37.7473559,-122.4511677,313
65287458,37.7479816,-122.4517658,314
65287464,37.7486825,-122.4521239,315
65287466,37.7493865,-122.452123,316
65287468,37.7512455,-122.452129,317
65287477,37.752299,-122.451687,318
65287483,37.752553,-122.4511127,319
65287486,37.7527502,-122.4507506,320
65287496,37.7536228,-122.4507157,321
65287502,37.7539342,-122.4511271,322
65287510,37.7535558,-122.4525821,323
65287542,37.7362922,-122.4653391,324
65287590,37.7335996,-122.4648989,325
65287605,37.7661655,-122.4621847,326
65287612,37.765174,-122.462116,327
65287616,37.7642385,-122.4620518,328
65287619,37.7623733,-122.4619224,329
65287621,37.760512,-122.461794,330
65287649,37.7595865,-122.460544,331
65287655,37.7886783,-122.4637763,332
65287660,37.786728,-122.463637,333
65287662,37.7851372,-122.4635233,334
65287664,37.7848663,-122.4635038,335
65287668,37.7830001,-122.4633696,336
65287672,37.779153,-122.4630929,337
65287674,37.7772822,-122.4629583,338
65287678,37.7754196,-122.4628243,339
65287683,37.7662,-122.4594813,340
65287687,37.7652645,-122.459972,341
65287689,37.764333,-122.4599084,342
65287691,37.7629566,-122.4597697,343
65287699,37.786825,-122.461494,344
65287700,37.7854086,-122.4613916,345
65287702,37.7849629,-122.4613594,346
65287705,37.7830976,-122.4612247,347
65287709,37.7792507,-122.4609468,348
65287711,37.7773796,-122.4608116,349
65287714,37.7755174,-122.460677,350
65287720,37.7435768,-122.4658875,351
65287725,37.7413221,-122.4667176,352
65287734,37.7400178,-122.4680192,353
65287736,37.7385015,-122.4696657,354
65287741,37.7376555,-122.4709552,355
65287746,37.7375643,-122.4731672,356
65287762,37.7374593,-122.475383,357
65287763,37.7374162,-122.4763947,358
65287766,37.7373712,-122.4774662,359
65287776,37.7372381,-122.481658,360
65287782,37.7374818,-122.4828819,361
65287805,37.7369632,-122.487495,362
65287831,37.7379087,-122.4901588,363
65287834,37.7378645,-122.4903922,364
65287857,37.7370741,-122.4924861,365
65287867,37.7366405,-122.4941464,366
65287871,37.7366118,-122.4946019,367
65287875,37.7365641,-122.495677,368
65287878,37.7365167,-122.496747,369
65287879,37.7364692,-122.4978165,370
65287881,37.7364217,-122.4988879,371
65287885,37.7363742,-122.4999583,372
65287888,37.7363266,-122.5010318,373
65287892,37.7362791,-122.5021035,374
65287895,37.7362315,-122.5031768,375
65287898,37.736184,-122.5042462,376
65287902,37.7361365,-122.5053175,377
65287905,37.7360967,-122.5062142,378
65287922,37.7366312,-122.4313541,379
65287928,37.7361001,-122.430806,380
65287932,37.7355589,-122.4302478,381
65287934,37.7350436,-122.42972,382
65287942,37.7379043,-122.4189423,383
65287945,37.7378126,-122.4179911,384
65287947,37.737676,-122.4165721,385
65287952,37.7459644,-122.417837,386
65287958,37.745723,-122.4172368,387
65287960,37.7454683,-122.4166011,388
65287966,37.7452758,-122.4161253,389
65287987,37.7451166,-122.4157328,390
65288014,37.7460833,-122.4181898,391
65288088,37.799961,-122.474991,392
65288096,37.799951,-122.474135,393
65288122,37.801872,-122.4736452,394
65288140,37.8032758,-122.4732504,395
65288165,37.7803083,-122.4411712,396
65288178,37.7547706,-122.4646105,397
65288182,37.7547232,-122.4656806,398
65288184,37.7546757,-122.4667518,399
65288193,37.7546281,-122.4678139,400
65288215,37.7554422,-122.4700302,401
65288238,37.7544197,-122.4721407,402
65288256,37.7554405,-122.473352,403
65288271,37.7543384,-122.4743528,404
65288273,37.7542912,-122.4754228,405
65288277,37.7542426,-122.476506,406
65288280,37.7541945,-122.4775663,407
65288282,37.7541484,-122.4786369,408
65288284,37.7541023,-122.4797079,409
65288285,37.7540551,-122.4807791,410
65288289,37.7540079,-122.4818518,411
65288290,37.7539607,-122.4829214,412
65288293,37.7539135,-122.4839915,413
65288295,37.7538663,-122.4850639,414
65288298,37.7538191,-122.4861351,415
65288302,37.7537718,-122.4872072,416
65288304,37.7537246,-122.4882786,417
65288306,37.7536773,-122.4893514,418
65288308,37.7536301,-122.4904227,419
65288311,37.753583,-122.4914926,420
65288315,37.7535328,-122.492565,421
65288317,37.7534884,-122.4936375,422
65288319,37.7534412,-122.4947088,423
65288321,37.7534142,-122.4953214,424
65288322,37.753394,-122.4957779,425
65288324,37.7533468,-122.4968507,426
65288329,37.7532995,-122.4979231,427
65288332,37.7532523,-122.4989938,428
65288334,37.7532051,-122.500064,429
65288336,37.7531579,-122.5011364,430
65288338,37.7531106,-122.5022081,431
65288343,37.7530634,-122.5032804,432
65288345,37.7530161,-122.5043519,433
65288347,37.752969,-122.5054221,434
65288349,37.7529217,-122.5064939,435
65288350,37.7528744,-122.5075662,436
65288353,37.7528354,-122.5084523,437
65288545,37.8015088,-122.4506201,438
65288552,37.8011661,-122.4508304,439
65288554,37.7997607,-122.4516866,440
65288560,37.7099147,-122.4203306,441
65288585,37.7377652,-122.4255356,442
65288593,37.7373676,-122.4240568,443
65288594,37.7373566,-122.4231171,444
65288597,37.7372616,-122.4210854,445
65288603,37.737163,-122.4188243,446
65288605,37.7371258,-122.4180974,447
65288607,37.7370461,-122.4166287,448
65288637,37.7345657,-122.4237942,449
65288646,37.7343652,-122.4228795,450
65288654,37.7338243,-122.4223887,451
65288658,37.7331709,-122.4220521,452
65288686,37.7318057,-122.4259737,453
65288704,37.7326319,-122.3969158,454
65288712,37.7315629,-122.3985732,455
65288716,37.730165,-122.39897,456
65288754,37.7728747,-122.4203966,457
65288759,37.772375,-122.4210424,458
65288802,37.7129857,-122.472726,459
65288811,37.7513209,-122.4071699,460
65288813,37.7512669,-122.4080611,461
65288815,37.7512099,-122.409002,462
65288817,37.7511541,-122.4099347,463
65288819,37.751099,-122.4108337,464
65288821,37.7510425,-122.4117672,465
65288827,37.7509762,-122.412862,466
65288829,37.7509429,-122.413384,467
65288832,37.7509102,-122.4139499,468
65288839,37.7508444,-122.4150359,469
65288844,37.7507783,-122.416129,470
65288847,37.7507122,-122.4172209,471
65288850,37.7506461,-122.4183106,472
65288851,37.7506129,-122.4188715,473
65288852,37.7505801,-122.4194007,474
65288855,37.750513,-122.4205077,475
65288860,37.7504566,-122.4214386,476
65288862,37.7503756,-122.4227756,477
65288864,37.7503117,-122.4238307,478
65288866,37.7502355,-122.4250891,479
65288867,37.7501017,-122.4272941,480
65288869,37.7500356,-122.4283894,481
65288870,37.7499683,-122.4295003,482
65288872,37.749834,-122.4317174,483
65288875,37.7496984,-122.4339554,484
65288878,37.7495652,-122.436157,485
65288879,37.7494329,-122.4383382,486
65288881,37.7493692,-122.4393904,487
65288883,37.7493034,-122.4404764,488
65288884,37.7492387,-122.4415447,489
65288887,37.7491749,-122.4425979,490
65288917,37.7529706,-122.3858824,491
65288920,37.7529171,-122.3868411,492
65288925,37.7527748,-122.3887861,493
65288928,37.7527267,-122.3897159,494
65288939,37.7525484,-122.3926627,495
65288943,37.752485,-122.393619,496
65288945,37.752432,-122.3946262,497
65288952,37.752311,-122.396513,498
65288955,37.752194,-122.398452,499
65288960,37.752044,-122.39883,500
65288967,37.7520763,-122.4004367,501
65288970,37.7520173,-122.4013751,502
65288972,37.75197,-122.402323,503
65288983,37.7518525,-122.4042586,504
65288984,37.7517957,-122.405222,505
65288985,37.7517386,-122.4061793,506
65288996,37.7186878,-122.4491792,507
65288998,37.7180513,-122.4495806,508
65289005,37.7643171,-122.4317156,509
65289010,37.7627128,-122.4315626,510
65289038,37.7615052,-122.3930445,511
65289047,37.757709,-122.3921817,512
65289050,37.755163,-122.3918937,513
65289075,37.7641169,-122.392488,514
65289118,37.8278368,-122.3764886,515
65289124,37.8282685,-122.3767654,516
65289131,37.7706075,-122.4143409,517
65289154,37.728876,-122.4216211,518
65289156,37.7283168,-122.4213845,519
65289158,37.7271178,-122.4208885,520
65289161,37.7259163,-122.4203958,521
65289164,37.7247137,-122.4198891,522
65289181,37.7642093,-122.4416489,523
65289201,37.7401123,-122.4343498,524
65289203,37.7394544,-122.4343274,525
65289209,37.7381499,-122.4339687,526
65289214,37.8017716,-122.4723581,527
65289222,37.8015043,-122.4722811,528
65289261,37.8009806,-122.4698931,529
65289269,37.7851981,-122.4883452,530
65289275,37.7851012,-122.4894135,531
65289280,37.7851414,-122.4904901,532
65289310,37.7869244,-122.4592978,533
65289312,37.7868735,-122.460422,534
65289314,37.7867765,-122.4625658,535
65289317,37.7866795,-122.4647071,536
65289320,37.7866311,-122.4657764,537
65289324,37.7865827,-122.4668475,538
65289328,37.786534,-122.4679218,539
65289331,37.7864856,-122.4689921,540
65289333,37.7864373,-122.470059,541
65289335,37.7863403,-122.4722023,542
65289340,37.7862919,-122.4732717,543
65289343,37.7862411,-122.474395,544
65289347,37.7861901,-122.4755201,545
65289350,37.7861417,-122.4765897,546
65289351,37.7860933,-122.4776613,547
65289353,37.7860447,-122.4787344,548
65289356,37.7859963,-122.4798016,549
65289358,37.7859476,-122.4808787,550
65289361,37.7858993,-122.4819471,551
65289364,37.7858024,-122.4840875,552
65289367,37.7857538,-122.4851604,553
65289371,37.7857054,-122.48623,554
65289375,37.7856569,-122.4873016,555
65289379,37.7856156,-122.4882221,556
65289426,37.7654657,-122.4960109,557
65289443,37.7608748,-122.495844,558
65289471,37.7590093,-122.4957133,559
65289478,37.7571448,-122.4955827,560
65289489,37.7552802,-122.4954521,561
65289501,37.7515479,-122.4951906,562
65289507,37.7496864,-122.4950602,563
65289514,37.7478215,-122.4949296,564
65289521,37.7459548,-122.4947988,565
65289529,37.7440896,-122.4946682,566
65289538,37.742226,-122.4945376,567
65289545,37.7403594,-122.4944069,568
65289552,37.738496,-122.4942764,569
65289573,37.7319131,-122.4938153,570
65289782,37.7284415,-122.3663441,571
65289825,37.7692341,-122.5083204,572
65289842,37.7704482,-122.5108891,573
65289854,37.7698838,-122.4953665,574
65289858,37.7695854,-122.4956592,575
65289860,37.7692539,-122.4964842,576
65289870,37.7681624,-122.5004862,577
65289886,37.7713517,-122.4540539,578
65290041,37.7708865,-122.489821,579
65290059,37.7702874,-122.4937049,580
65290083,37.7120137,-122.4380992,581
65290085,37.7117491,-122.4390943,582
65290088,37.7114761,-122.4401203,583
65290095,37.7112114,-122.441146,584
65290098,37.7109444,-122.4421722,585
65290100,37.7107631,-122.4427123,586
65290102,37.7105541,-122.4433473,587
65290105,37.7098121,-122.445515,588
65290108,37.7094011,-122.4467173,589
65290112,37.7090639,-122.4477017,590
65290115,37.7083271,-122.449859,591
65290162,37.7569249,-122.445024,592
65290178,37.7870796,-122.3877083,593
65290184,37.786927,-122.3887838,594
65290185,37.786234,-122.3896503,595
65290207,37.7842158,-122.3921405,596
65290211,37.7830916,-122.39362,597
65290215,37.7822033,-122.3947506,598
65290217,37.7813262,-122.395859,599
65290218,37.7809058,-122.3963913,600
65290222,37.7805311,-122.3968643,601
65290225,37.776919,-122.4014329,602
65290229,37.7760452,-122.402537,603
65290232,37.7756113,-122.4030865,604
65290236,37.7751689,-122.403646,605
65290238,37.7747101,-122.4042261,606
65290249,37.7746083,-122.4043547,607
65290251,37.7742861,-122.404762,608
65290252,37.7738549,-122.4053075,609
65290257,37.7728643,-122.4065661,610
65290263,37.7708243,-122.4091395,611
65290267,37.7694301,-122.4108749,612
65290286,37.7656077,-122.4105117,613
65290291,37.7643089,-122.4103829,614
65290294,37.7630381,-122.4102625,615
65290296,37.761765,-122.4101411,616
65290299,37.7604937,-122.4100144,617
65290305,37.7592022,-122.4097853,618
65290314,37.7576026,-122.4096146,619
65290322,37.7560037,-122.4094619,620
65290327,37.7544101,-122.4092755,621
65290335,37.7528057,-122.4091488,622
65290336,37.7496123,-122.4088504,623
65290337,37.7483061,-122.4087149,624
65290340,37.7479679,-122.4086804,625
65290693,37.7126228,-122.446214,626
65290696,37.7130718,-122.446778,627
65290703,37.710767,-122.4370094,628
65290711,37.710028,-122.4367205,629
65290717,37.7093031,-122.4360387,630
65290723,37.7082753,-122.4349593,631
65290741,37.70968,-122.450095,632
65290743,37.710671,-122.451344,633
65290746,37.7115963,-122.452493,634
65290764,37.7326915,-122.38543,635
65290777,37.7323449,-122.3844584,636
65290785,37.7801001,-122.3963261,637
65290786,37.7790913,-122.3976147,638
65290790,37.7785237,-122.398325,639
65290795,37.777975,-122.398999,640
65290798,37.7773873,-122.3997752,641
65290804,37.7588449,-122.4541003,642
65290821,37.7573981,-122.4562987,643
65290863,37.71313,-122.449451,644
65290867,37.713355,-122.448971,645
65290882,37.7915218,-122.4772728,646
65290886,37.7914111,-122.4766047,647
65290891,37.764421,-122.38792,648
65290896,37.7642945,-122.3898884,649
65290899,37.7642385,-122.3908367,650
65290902,37.7641742,-122.3918058,651
65290909,37.764035,-122.3937569,652
65290912,37.7639801,-122.3947445,653
65290915,37.7639061,-122.3956935,654
65290918,37.7638479,-122.3966592,655
65290920,37.7637902,-122.3976126,656
65290923,37.7637318,-122.3985796,657
65290925,37.7636271,-122.4005471,658
65290926,37.7635685,-122.401478,659
65290928,37.7635015,-122.402459,660
65290931,37.7634472,-122.403412,661
65290933,37.7633932,-122.4043871,662
65290947,37.7632775,-122.406324,663
65290949,37.7632168,-122.4073226,664
65290951,37.763156,-122.4083274,665
65290958,37.7630967,-122.4092976,666
65290960,37.7629823,-122.4112193,667
65290965,37.7629247,-122.4121747,668
65291003,37.7785754,-122.3946458,669
65291006,37.7779827,-122.3939076,670
65291020,37.7389298,-122.3949085,671
65291024,37.734256,-122.386541,672
65291033,37.734832,-122.3874055,673
65291035,37.735856,-122.38922,674
65291037,37.7364211,-122.3902239,675
65291040,37.736907,-122.391087,676
65291043,37.737961,-122.392965,677
65291055,37.7411346,-122.3985951,678
65291059,37.742197,-122.400427,679
65291060,37.743094,-122.401996,680
65291062,37.7438989,-122.4032684,681
65291111,37.7224245,-122.3957625,682
65291118,37.722629,-122.3966449,683
65291125,37.7228762,-122.397691,684
65291127,37.7230402,-122.3983654,685
65291141,37.7232457,-122.3992301,686
65291149,37.7234507,-122.4000898,687
65291160,37.723616,-122.400785,688
65291184,37.7239221,-122.402078,689
65291206,37.7388967,-122.4095893,690
65291209,37.7368792,-122.4097687,691
65291247,37.743022,-122.4093807,692
65291284,37.741316,-122.4095,693
65291286,37.739732,-122.4096734,694
65291292,37.7396614,-122.4277854,695
65291311,37.738854,-122.427428,696
65291335,37.737214,-122.427707,697
65291341,37.7420172,-122.4278906,698
65291345,37.739668,-122.427652,699
65291351,37.792993,-122.477674,700
65291358,37.7924177,-122.4777896,701
65291368,37.7312621,-122.4095041,702
65291371,37.7290062,-122.4085638,703
65291373,37.7278106,-122.4080708,704
65291378,37.7266144,-122.4075771,705
65291383,37.7254094,-122.4070765,706
65291384,37.7242057,-122.4065778,707
65291386,37.7235517,-122.4063058,708
65291396,37.71493,-122.402677,709
65291398,37.71465,-122.402562,710
65291404,37.714731,-122.402188,711
65291416,37.7137023,-122.4020842,712
65291428,37.719406,-122.404549,713
65291433,37.737731,-122.387528,714
65291436,37.7388024,-122.3894126,715
65291439,37.7398532,-122.3912678,716
65291448,37.7419757,-122.3950049,717
65291456,37.7421227,-122.3950821,718
65291481,37.743958,-122.3982582,719
65291484,37.744096,-122.398747,720
65291486,37.744982,-122.400311,721
65291490,37.7459637,-122.4020367,722
65291491,37.746334,-122.402698,723
65291494,37.7471596,-122.4032588,724
65291525,37.728189,-122.370712,725
65291531,37.7292644,-122.3726059,726
65291547,37.742884,-122.3970077,727
65291555,37.7437593,-122.3984522,728
65291558,37.74385,-122.398522,729
65291578,37.773488,-122.4026906,730
65291580,37.7728571,-122.4019182,731
65291587,37.7366651,-122.4692591,732
65291599,37.734833,-122.4688164,733
65291602,37.7331013,-122.4686875,734
65291604,37.7318513,-122.4687599,735
65291619,37.7299741,-122.4693485,736
65291627,37.7168996,-122.4758502,737
65291639,37.7159391,-122.4784485,738
65291641,37.7164173,-122.4792835,739
65291647,37.7168854,-122.4800685,740
65291654,37.7175266,-122.4815391,741
65291658,37.7175856,-122.4832036,742
65291683,37.719923,-122.4756523,743
65291691,37.7189669,-122.4755262,744
65291695,37.7182013,-122.4753957,745
65291752,37.7773973,-122.45688,746
65291756,37.7768288,-122.4567653,747
65291758,37.7764237,-122.4566836,748
65291765,37.7754954,-122.456496,749
65291774,37.7132042,-122.456073,750
65291777,37.7131818,-122.4590465,751
65291780,37.7131906,-122.4625009,752
65291787,37.7180251,-122.4141823,753
65291829,37.7218131,-122.4164994,754
65291990,37.7327019,-122.4310745,755
65292002,37.731838,-122.430872,756
65292004,37.7312398,-122.4306105,757
65292019,37.7689974,-122.4267637,758
65292028,37.769296,-122.4223315,759
65292030,37.769157,-122.4244831,760
65292114,37.7989484,-122.417328,761
65292169,37.728357,-122.4511439,762
65292171,37.7290619,-122.4511485,763
65292174,37.7298719,-122.4511542,764
65292176,37.7306855,-122.4511592,765
65292178,37.7315868,-122.4511652,766
65292181,37.7323181,-122.45117,767
65292183,37.73306,-122.4511749,768
65292186,37.7338024,-122.4511886,769
65292192,37.71172,-122.450005,770
65292195,37.712336,-122.450774,771
65292201,37.7185192,-122.4831285,772
65292203,37.7185716,-122.4846317,773
65292208,37.7185886,-122.4851044,774
65292216,37.7183354,-122.4851036,775
65292224,37.7182709,-122.4831473,776
65292235,37.7138137,-122.412033,777
65292237,37.7127345,-122.412519,778
65292242,37.7119634,-122.412859,779
65292248,37.7341149,-122.3794873,780
65292265,37.7334034,-122.3799401,781
65292278,37.7324958,-122.379647,782
65292288,37.7317023,-122.3793457,783
65292295,37.7311164,-122.379544,784
65292302,37.730719,-122.379901,785
65292311,37.730582,-122.381439,786
65292322,37.7306329,-122.3823174,787
65292329,37.730342,-122.382888,788
65292333,37.729738,-122.383431,789
65292335,37.729112,-122.383994,790
65292337,37.728486,-122.384556,791
65292339,37.72786,-122.385119,792
65292341,37.727233,-122.385682,793
65292346,37.72662,-122.386264,794
65292348,37.7259918,-122.386828,795
65292349,37.7253656,-122.3873956,796
65292350,37.7247412,-122.387953,797
65292354,37.7241122,-122.388515,798
65292358,37.7234894,-122.3890792,799
65292360,37.7228625,-122.3896416,800
65292362,37.7222322,-122.3901961,801
65292364,37.7216048,-122.3907642,802
65292366,37.7209788,-122.3913223,803
65292369,37.720349,-122.39187,804
65292373,37.71974,-122.392418,805
65292375,37.7191263,-122.393005,806
65292398,37.7713479,-122.4239805,807
65292403,37.7697876,-122.4238213,808
65292412,37.7659699,-122.4441845,809
65292416,37.7654956,-122.4449393,810
65292419,37.7652239,-122.4459844,811
65292440,37.731024,-122.402026,812
65292447,37.730896,-122.40214,813
65292449,37.730266,-122.402698,814
65292451,37.7299316,-122.4030742,815
65292461,37.744671,-122.3897659,816
65292463,37.744046,-122.390328,817
65292479,37.733958,-122.39938,818
65292481,37.733351,-122.400036,819
65292495,37.732861,-122.400566,820
65292520,37.738404,-122.395382,821
65292527,37.737784,-122.395945,822
65292537,37.7372065,-122.396646,823
65292540,37.7365464,-122.397082,824
65292541,37.735914,-122.3976548,825
65292545,37.7355336,-122.3980046,826
65292548,37.734748,-122.399375,827
65292574,37.7587626,-122.4549758,828
65292595,37.7573131,-122.4569116,829
65292618,37.792272,-122.4777067,830
65292623,37.8058669,-122.4701056,831
65292678,37.8066276,-122.4737639,832
65292682,37.7696323,-122.4263994,833
65292685,37.7706675,-122.426797,834
65292687,37.7715998,-122.4269862,835
65292689,37.7720572,-122.4270789,836
65292690,37.7725274,-122.4271742,837
65292692,37.7734668,-122.4273638,838
65292693,37.7739324,-122.4274578,839
65292695,37.7743958,-122.4275514,840
65292697,37.7748632,-122.4276457,841
65292699,37.7753305,-122.42774,842
65292700,37.7757973,-122.4278342,843
65292701,37.7762616,-122.427928,844
65292704,37.7767271,-122.428022,845
65292706,37.7771939,-122.4281162,846
65292717,37.7818527,-122.429056,847
65292722,37.7823361,-122.4290768,848
65292734,37.7865117,-122.4299974,849
65292736,37.7874436,-122.4301856,850
65292738,37.7883758,-122.4303739,851
65292742,37.7893282,-122.4305663,852
65292743,37.7902573,-122.4307539,853
65292745,37.791138,-122.4309318,854
65292747,37.7920153,-122.431109,855
65292750,37.7928936,-122.4312864,856
65292756,37.7937733,-122.4314634,857
65292758,37.794698,-122.4316509,858
65292759,37.7956464,-122.4318423,859
65292764,37.7975133,-122.4322196,860
65292766,37.7984456,-122.432408,861
65292771,37.7989118,-122.4325021,862
65292772,37.7993789,-122.4325965,863
65292774,37.7998495,-122.4326915,864
65292777,37.800315,-122.4327857,865
65292780,37.800775,-122.4328789,866
65292804,37.8030638,-122.4333436,867
65292809,37.8040372,-122.4335414,868
65292813,37.805032,-122.4337435,869
65292828,37.7644586,-122.429441,870
65292830,37.764132,-122.4294095,871
65292874,37.741362,-122.410365,872
65292875,37.739779,-122.410507,873
65292899,37.746323,-122.410565,874
65292901,37.7464226,-122.4090527,875
65292912,37.746465,-122.408125,876
65292920,37.746595,-122.406496,877
65292928,37.745635,-122.406024,878
65292965,37.7418086,-122.41698,879
65292968,37.7416724,-122.4170589,880
