466,41.8954187,12.5059992
469,41.8943652,12.5063171
470,41.8973189,12.5012328
471,41.899712,12.4972223
472,41.8971714,12.4948943
473,41.9002987,12.4978702
592,41.9098957,12.4730476
734,41.9048992,12.4754432
768,41.9099814,12.4733736
796,41.890991,12.5153644
1138,41.9015209,12.5037255
1139,41.9048356,12.4992237
1140,41.9021928,12.4982103
1508,41.8864666,12.508073
1509,41.8873099,12.5054563
1568,41.8855104,12.5102235
1569,41.8853672,12.5152814
1571,41.8851879,12.5141683
1582,41.8853915,12.509963
1600,41.8861161,12.5094047
1601,41.8851116,12.511207
1603,41.8852593,12.511426
1607,41.8851021,12.5121287
1609,41.8903662,12.5067111
1610,41.886911,12.5189838
1612,41.8871238,12.5204344
1613,41.8860151,12.5201688
1614,41.8861618,12.5174464
1615,41.8860839,12.5188474
1617,41.8852539,12.517363
1618,41.8851863,12.518713
1619,41.8851103,12.5200937
1620,41.8860492,12.5195351
1621,41.8851408,12.5194564
1643,41.8856197,12.5029028
1644,41.8863888,12.5039763
1645,41.8868362,12.5045127
1646,41.8870175,12.5049536
1648,41.8877285,12.5069239
1649,41.8877907,12.4976161
1650,41.8899744,12.4971425
1651,41.8913168,12.4929734
1653,41.8901637,12.4942515
1655,41.8941888,12.492085
1657,41.8941007,12.4910066
1658,41.8926775,12.4929213
1659,41.8923166,12.4934427
1660,41.8935362,12.4973971
1661,41.8943912,12.4987392
1662,41.8950163,12.49968
1663,41.8919729,12.4994636
1664,41.8935265,12.5010694
1665,41.8908328,12.4983107
1666,41.8968725,12.4991411
1667,41.8950046,12.5002442
1668,41.8950387,12.4972278
1669,41.8947776,12.493701
1670,41.8948258,12.5023479
1671,41.8962858,12.4901695
1672,41.8972486,12.4995181
1673,41.8996708,12.4948262
1674,41.902462,12.4962757
1675,41.9024788,12.4963724
1676,41.9028659,12.4964969
1677,41.9029481,12.4962119
1678,41.9027294,12.4959238
1679,41.9046301,12.4974663
1685,41.8966123,12.5190537
1688,41.8977794,12.5200879
1689,41.8970916,12.519736
1694,41.8942582,12.5168573
1695,41.8982319,12.5198989
1701,41.8921369,12.5087085
1702,41.8937898,12.5057461
1703,41.8898324,12.5180546
1704,41.8884354,12.518474
1711,41.8866594,12.509408
1712,41.8883672,12.513333
1713,41.8870284,12.5084341
1714,41.8864696,12.5087227
1715,41.8875565,12.4959074
1755,41.8907369,12.49862
1757,41.8898557,12.5031354
1901,41.9128235,12.5066717
1902,41.9161816,12.5115808
1913,41.8848476,12.4858178
2195,41.8863447,12.4797551
2196,41.8879523,12.4804028
2198,41.8869396,12.480505
2199,41.8877877,12.481083
2200,41.8878282,12.4788665
2201,41.8867831,12.4783069
2207,41.8878184,12.4729929
2231,41.9036906,12.4779244
2232,41.9047136,12.4781961
2233,41.9068427,12.4750744
2239,41.8905517,12.4730999
2240,41.8901433,12.4730352
2241,41.8895306,12.4731541
2242,41.8886212,12.4730132
2243,41.887811,12.474333
2245,41.8855829,12.4728733
2246,41.8851873,12.4726037
2250,41.8964596,12.4746949
2251,41.8959755,12.4748934
2253,41.9048054,12.4929137
2254,41.9050041,12.4935006
2255,41.9038708,12.4889789
2256,41.905393,12.4922184
2257,41.9094629,12.4899796
2258,41.9066404,12.4903021
2259,41.9098213,12.4908981
2260,41.9095758,12.4886215
2261,41.9076186,12.4907941
2262,41.909961,12.4907249
2263,41.9079782,12.4920838
2267,41.9103534,12.4918999
2268,41.9093254,12.4883364
2269,41.9098886,12.4893898
2270,41.9096181,12.4896035
2271,41.9098964,12.4895755
2272,41.9103745,12.4914294
2274,41.9098192,12.4882922
2275,41.9095763,12.4882263
2278,41.9070802,12.4938647
2279,41.9083713,12.4935103
2280,41.9090245,12.4867473
2281,41.9068247,12.4878751
2283,41.9059298,12.4934502
2284,41.9084253,12.4904417
2285,41.9087271,12.4916073
2286,41.9091653,12.4932992
2287,41.9073554,12.4862533
2288,41.9100054,12.4965436
2289,41.9091444,12.4901291
2290,41.9094106,12.4911723
2291,41.9099033,12.4931029
2292,41.9104315,12.495173
2293,41.9087887,12.4888092
2294,41.9084242,12.4871169
2318,41.8893055,12.4932086
2319,41.8967597,12.4825288
2320,41.8968587,12.4833516
2321,41.8969164,12.4836916
2752,41.9205349,12.5187939
2757,41.9136078,12.520341
2758,41.9138617,12.5204708
2759,41.9129097,12.5067922
2760,41.9113255,12.508768
2761,41.9109117,12.5094028
2762,41.9111837,12.5092747
2763,41.9113443,12.5089642
2764,41.9112282,12.5086395
2765,41.9110922,12.5085939
2766,41.9108489,12.5088134
2767,41.9107144,12.5091302
2768,41.9098974,12.5105451
2769,41.9089554,12.5117089
2772,41.9023497,12.5194089
2773,41.9026764,12.5190546
2786,41.8967249,12.5111463
2788,41.897991,12.5135518
2789,41.8987093,12.5149342
2790,41.8993085,12.5160948
2791,41.902156,12.5116934
2792,41.9011926,12.5121391
2793,41.901149,12.5121124
2795,41.9012216,12.5123436
2819,41.9003497,12.513802
2820,41.9040316,12.5108593
2937,41.9015997,12.4975189
3131,41.8933046,12.5052434
3132,41.8937841,12.5103513
3133,41.8948912,12.5068842
3245,41.8953355,12.508835
3246,41.8953826,12.5029072
3248,41.8965671,12.4948354
3249,41.8967341,12.4945073
3251,41.8969338,12.4935658
3252,41.8963404,12.496486
3254,41.8968522,12.4961471
3255,41.8957863,12.4943572
3261,41.9046471,12.4753858
3262,41.9044185,12.4781289
3263,41.9047956,12.476943
3264,41.904512,12.4768955
3265,41.9044937,12.4771737
3266,41.9047787,12.4772016
3267,41.903836,12.4770043
3268,41.904503,12.4770231
3269,41.9042399,12.4780908
3270,41.904559,12.4789222
3271,41.8912259,12.5062708
3272,41.893242,12.5067383
3273,41.8943383,12.5078139
3274,41.8949281,12.5084148
3275,41.8939792,12.5074825
3276,41.8922586,12.5057542
3278,41.8943609,12.509389
3279,41.8926624,12.5076993
3280,41.8936134,12.5086516
3281,41.8924263,12.5081899
3282,41.8990038,12.5029151
3285,41.8981434,12.5029419
3286,41.8986723,12.5034795
3287,41.8983537,12.504019
3288,41.8960401,12.5017204
3290,41.8965758,12.5040306
3291,41.8976908,12.5051381
3292,41.8948577,12.5054543
3293,41.8966242,12.5055244
3294,41.8960468,12.5049368
3295,41.8954733,12.5043516
3296,41.8992737,12.501019
3297,41.8987476,12.5004859
3298,41.8979203,12.5018334
3300,41.8972681,12.5029358
3306,41.890207,12.502931
3395,41.8987147,12.5166499
3396,41.896455,12.5187717
3397,41.8955065,12.5179323
3398,41.8962943,12.5171758
